No,me,DN,me_name,related_me_name,alarm_severity,alarm_category,alarm_name,alarm_desc,raised_time,me_ip,moc,additional_info,alarm_id,product,me_id,board_type,alarm_object,position
,PLK178_DRMURJANI2-PTI(303178),"SubNetwork=2108,ManagedElement=303178,Equipment=1,ReplaceableUnit=FCE_18",PLK178_DRMURJANI2-PTI(303178),,Minor,Equipment Alarm,Temperature sensor abnormal(198092071),Temperature sensor at the air outlet of inner air circulation,20220329 05:52:26,10.234.191.146,ITBBU,"G BSCId: 322; U RNCId: 781; Location: rack=1,shelf=1,board=18.",1605550552206,"LTE,UMTS,GSM",303178,FCE,ReplaceableUnit,"Equipment=1,ReplaceableUnit=FCE_18"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 07:47:44,,Local EM,"User vfikri input wrong login password from 10.40.113.165, Login time:2022-03-29T07:47:44+07:00.",1605551152497,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 08:38:12,,Local EM,"User vlutfie input wrong login password from 10.38.84.73, Login time:2022-03-29T08:38:12+07:00.",1605551152607,,,,,
,KPA186_KERRYSAWIT-TBG(305186),"SubNetwork=2107,ManagedElement=305186,Equipment=1,DryContactCable=3",KPA186_KERRYSAWIT-TBG(305186),,Critical,Equipment Alarm,LOW BATT(198092573),,20220327 16:39:49,10.234.187.113,ITBBU,"G BSCId: 317; Sync:1.Location: rack=1,shelf=1,board=13.",1605550752517,"LTE,GSM",305186,VEMc1,DryContactCable,"Equipment=1,DryContactCable=3"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 09:29:08,,Local EM,"User akmallasP767669 input wrong login password from 10.38.70.79, Login time:2022-03-29T09:29:08+07:00.",1605551152698,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 09:29:16,,Local EM,"User akmallasP767664 input wrong login password from 10.38.70.79, Login time:2022-03-29T09:29:16+07:00.",1605551152699,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 09:45:43,,Local EM,"User irsalperP761091 input wrong login password from 10.38.69.84, Login time:2022-03-29T09:45:43+07:00.",1605551152733,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 10:15:22,,Local EM,"User akmallasP767667 input wrong login password from 10.40.120.11, Login time:2022-03-29T10:15:42+07:00.",1605551152765,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 10:35:55,,Local EM,"User akmallasP767666 input wrong login password from 10.38.86.144, Login time:2022-03-29T10:35:55+07:00.",1605551152813,,,,,
,PLI024_RANGGANG(293024),"SubNetwork=2104,ManagedElement=293024,Equipment=1,ReplaceableUnit=FCE_18",PLI024_RANGGANG(293024),,Major,Communication Alarm,Board communication link interrupted(198097060),Management channel,20220329 10:49:15,10.234.245.68,ITBBU,"G BSCId: 312; U RNCId: 761; Location: rack=1,shelf=1,board=18.",1605548968531,"LTE,UMTS,GSM",293024,FCE,ReplaceableUnit,"Equipment=1,ReplaceableUnit=FCE_18"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 10:51:25,,Local EM,"User akmallasP767664 input wrong login password from 10.40.115.82, Login time:2022-03-29T10:51:25+07:00.",1605551152836,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 11:02:47,,Local EM,"User akmallasP767662 input wrong login password from 10.38.73.47, Login time:2022-03-29T11:19:32+07:00.",1605551152851,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 11:56:14,,Local EM,"User akmallasP767666 input wrong login password from 10.40.122.39, Login time:2022-03-29T11:56:14+07:00.",1605551152970,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 11:56:16,,Local EM,"User akmallasP767667 input wrong login password from 10.40.122.39, Login time:2022-03-29T11:56:16+07:00.",1605551152971,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 11:56:20,,Local EM,"User akmallasP767669 input wrong login password from 10.40.122.39, Login time:2022-03-29T11:56:20+07:00.",1605551152972,,,,,
,KTP114_PENGATAP-DMT(275114),"SubNetwork=2106,ManagedElement=275114,Equipment=1,ReplaceableUnit=FCE_18",KTP114_PENGATAP-DMT(275114),,Major,Communication Alarm,Board communication link interrupted(198097060),Management channel,20220329 13:27:17,10.238.226.41,ITBBU,"G BSCId: 308; Location: rack=1,shelf=1,board=18.",1605548752860,"LTE,GSM",275114,FCE,ReplaceableUnit,"Equipment=1,ReplaceableUnit=FCE_18"
,BRI065_BAJUAHJINGAH-TBG(289065),"SubNetwork=2105,ManagedElement=289065,Equipment=1,ReplaceableUnit=83",BRI065_BAJUAHJINGAH-TBG(289065),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220329 13:37:57,10.234.248.52,ITBBU,"G BSCId: 312; U RNCId: 764; AISG Device ID: 1,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 2,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 3,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 4,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 5,Rack ID: 7,Device type: MULTI_RET.Location: rack=83,shelf=1,board=1.",1605550752760,"UMTS,GSM,LTE FDD",289065,R8894E M1821(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=83"
,BRI065_BAJUAHJINGAH-TBG(289065),"SubNetwork=2105,ManagedElement=289065,Equipment=1,ReplaceableUnit=81",BRI065_BAJUAHJINGAH-TBG(289065),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220329 13:38:10,10.234.248.52,ITBBU,"G BSCId: 312; U RNCId: 764; AISG Device ID: 1,Rack ID: 5,Device type: MULTI_RET.AISG Device ID: 2,Rack ID: 5,Device type: MULTI_RET.AISG Device ID: 3,Rack ID: 5,Device type: MULTI_RET.AISG Device ID: 4,Rack ID: 5,Device type: MULTI_RET.AISG Device ID: 5,Rack ID: 5,Device type: MULTI_RET.Location: rack=81,shelf=1,board=1.",1605550752761,"UMTS,GSM,LTE FDD",289065,R8894E M1821(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=81"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 14:51:18,,Local EM,"User vsapto input wrong login password from 10.40.126.145, Login time:2022-03-29T14:51:18+07:00.",1605551153375,,,,,
,MTW169_MONTALLAT-DMT(302169),"SubNetwork=2103,ManagedElement=302169,Equipment=1,DryContactCable=5",MTW169_MONTALLAT-DMT(302169),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220329 14:54:33,10.234.254.247,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=13.",1605548356581,"LTE,UMTS,GSM",302169,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,MTW169_MONTALLAT-DMT(302169),"SubNetwork=2103,ManagedElement=302169,Equipment=1,DryContactCable=6",MTW169_MONTALLAT-DMT(302169),,Critical,Equipment Alarm,GENSET FAIL(198092576),,20220329 14:54:33,10.234.254.247,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=13.",1605548356582,"LTE,UMTS,GSM",302169,VEMc1,DryContactCable,"Equipment=1,DryContactCable=6"
,PPS023_GANDANG(309023),"SubNetwork=2109,ManagedElement=309023,Equipment=1,Cabinet=Cabinet-1,PresetDryContactCable=2",PPS023_GANDANG(309023),,Major,Environment Alarm,Door control alarm(198092044),,20220329 15:10:51,10.230.224.205,ITBBU,"G BSCId: 316; U RNCId: 781; Location: rack=1,shelf=1,board=18.",1605550153093,"LTE,UMTS,GSM",309023,FCE,PresetDryContactCable,"Equipment=1,Cabinet=Cabinet-1,PresetDryContactCable=2"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 15:13:04,,Local EM,"User irsalperP761092 input wrong login password from 10.40.126.52, Login time:2022-03-29T15:13:04+07:00.",1605551153396,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 15:24:51,,Local EM,"User irsalperP761092 input wrong login password from 10.40.127.2, Login time:2022-03-29T15:24:51+07:00.",1605551153406,,,,,
,KTP036_STJGBAIKBUDI(275036),"SubNetwork=2106,ManagedElement=275036,Equipment=1,ReplaceableUnit=FCE_18",KTP036_STJGBAIKBUDI(275036),,Major,Communication Alarm,Board communication link interrupted(198097060),Management channel,20220329 15:46:38,10.238.226.106,ITBBU,"G BSCId: 308; U RNCId: 755; Location: rack=1,shelf=1,board=18.",1605549953316,"LTE,UMTS,GSM",275036,FCE,ReplaceableUnit,"Equipment=1,ReplaceableUnit=FCE_18"
,N_KTP441_CARGILLLVE-TBG(275441),"SubNetwork=2106,ManagedElement=275441,Equipment=1,DryContactCable=4",N_KTP441_CARGILLLVE-TBG(275441),,Critical,Equipment Alarm,HIGH TEMP(198092574),,20220329 11:08:58,10.238.243.139,ITBBU,"Sync:1.Location: rack=1,shelf=1,board=13.",1605548153199,"LTE,GSM",275441,VEMc1,DryContactCable,"Equipment=1,DryContactCable=4"
,KBA025_BIMAATAS(291025),"SubNetwork=2104,ManagedElement=291025,Equipment=1,DryContactCable=2",KBA025_BIMAATAS(291025),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220329 20:42:58,10.234.251.42,ITBBU,"G BSCId: 311; U RNCId: 763; Location: rack=1,shelf=1,board=13.",1605550153506,"LTE,UMTS,GSM",291025,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 20:47:52,,Local EM,"User syaidulfit input wrong login password from 10.40.115.164, Login time:2022-03-29T20:47:52+07:00.",1605551153919,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 20:51:33,,Local EM,"User vlutfie input wrong login password from 10.38.68.164, Login time:2022-03-29T20:51:33+07:00.",1605551153922,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220329 22:10:39,,Local EM,"User vyogie input wrong login password from 10.38.69.182, Login time:2022-03-29T22:10:39+07:00.",1605551154040,,,,,
,PRC023_BILITON-TBG(310023),"SubNetwork=2103,ManagedElement=310023,Equipment=1,DryContactCable=2",PRC023_BILITON-TBG(310023),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220329 23:17:39,10.234.253.1,ITBBU,"G BSCId: 315; U RNCId: 765; Location: rack=1,shelf=1,board=13.",1605549354787,"LTE,UMTS,GSM",310023,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,BJM187_RUKOACHINASAFRITA-STP(286187),"SubNetwork=2102,ManagedElement=286187,Equipment=1,DryContactCable=2",BJM187_RUKOACHINASAFRITA-STP(286187),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220330 04:45:11,10.234.247.72,ITBBU,"G BSCId: 309; U RNCId: 762; Location: rack=1,shelf=1,board=13.",1605553152127,"LTE,UMTS,GSM",286187,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 06:21:53,,Local EM,"User akmallasP772450 input wrong login password from 10.38.82.129, Login time:2022-03-30T06:21:53+07:00.",1605553552268,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 06:22:06,,Local EM,"User irsalperP761092 input wrong login password from 10.38.82.129, Login time:2022-03-30T06:22:06+07:00.",1605553552269,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 07:25:03,,Local EM,"User vmariyani input wrong login password from 10.38.83.95, Login time:2022-03-30T07:25:03+07:00.",1605553552362,,,,,
,SPT373_PTMAJUANEKASAWIT-SCO(299373),"SubNetwork=2107,ManagedElement=299373,Equipment=1,DryContactCable=4",SPT373_PTMAJUANEKASAWIT-SCO(299373),,Critical,Equipment Alarm,HIGH TEMP(198092574),,20220330 13:18:33,10.234.188.100,ITBBU,"G BSCId: 318; U RNCId: 0; Location: rack=1,shelf=1,board=13.",1605553152677,"LTE,GSM",299373,VEMc1,DryContactCable,"Equipment=1,DryContactCable=4"
,PTK327_MITRAINDAH-STP(278327),"SubNetwork=2106,ManagedElement=278327,Equipment=1,DryContactCable=5",PTK327_MITRAINDAH-STP(278327),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220330 14:19:19,10.238.225.138,ITBBU,"G BSCId: 306; U RNCId: 756; Location: rack=1,shelf=1,board=13.",1605552553572,"LTE,UMTS,GSM",278327,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 20:16:07,,Local EM,"User vswindra input wrong login password from 10.38.69.31, Login time:2022-03-30T20:16:07+07:00.",1605553553499,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 20:26:07,,Local EM,"User v_athiyatul input wrong login password from 10.40.116.95, Login time:2022-03-30T20:26:07+07:00.",1605553553515,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220330 21:53:03,,Local EM,"User vsigmund input wrong login password from 10.38.69.79, Login time:2022-03-30T21:53:05+07:00.",1605553553651,,,,,
,NGP011_TANJUNGNIAGA(283011),"SubNetwork=2110,ManagedElement=283011,TransportNetwork=1,PtpLink=1",NGP011_TANJUNGNIAGA(283011),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220330 23:44:41,10.238.230.110,ITBBU,"G BSCId: 301; U RNCId: 754; Location: rack=1,shelf=1,board=1.",1605552153928,"LTE,UMTS,GSM",283011,,PtpLink,"TransportNetwork=1,PtpLink=1"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 03:56:03,,Local EM,"User irsalperP761087 input wrong login password from 10.38.64.128, Login time:2022-03-31T03:56:03+07:00.",1605557553044,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 03:56:22,,Local EM,"User irsalperP761088 input wrong login password from 10.38.64.128, Login time:2022-03-31T03:56:22+07:00.",1605557553058,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 03:56:59,,Local EM,"User irsalperP761091 input wrong login password from 10.38.64.128, Login time:2022-03-31T03:56:59+07:00.",1605557553079,,,,,
,PLK242_KINIBALURAYA-DMT(303242),"SubNetwork=2108,ManagedElement=303242,Equipment=1,DryContactCable=2",PLK242_KINIBALURAYA-DMT(303242),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220331 05:46:40,10.234.191.172,ITBBU,"G BSCId: 322; U RNCId: 781; Location: rack=1,shelf=1,board=13.",1605554952138,"LTE,UMTS,GSM",303242,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 06:53:19,,Local EM,"User vmariyani input wrong login password from 10.38.64.20, Login time:2022-03-31T06:53:19+07:00.",1605557568597,,,,,
,PTS074_TEMBUYUK-DMT(274074),"SubNetwork=2110,ManagedElement=274074,TransportNetwork=1,PtpLink=1",PTS074_TEMBUYUK-DMT(274074),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220331 07:46:56,10.238.230.197,ITBBU,"G BSCId: 301; U RNCId: 754; Location: rack=1,shelf=1,board=1.",1605555752461,"LTE,UMTS,GSM",274074,,PtpLink,"TransportNetwork=1,PtpLink=1"
,PRG032_KANDANGJAYA(296032),"SubNetwork=2105,ManagedElement=296032,Equipment=1,ReplaceableUnit=54",PRG032_KANDANGJAYA(296032),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220331 09:30:13,10.234.249.167,ITBBU,"G BSCId: 310; U RNCId: 764; AISG Device ID: 1,Rack ID: 6,Device type: RETC.AISG Device ID: 2,Rack ID: 6,Device type: RETC.Location: rack=54,shelf=1,board=1.",1605554952754,"GSM,LTE FDD",296032,R8852E S9000(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=54"
,PRG032_KANDANGJAYA(296032),"SubNetwork=2105,ManagedElement=296032,Equipment=1,ReplaceableUnit=56",PRG032_KANDANGJAYA(296032),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220331 09:30:41,10.234.249.167,ITBBU,"G BSCId: 310; U RNCId: 764; AISG Device ID: 1,Rack ID: 7,Device type: RETC.AISG Device ID: 2,Rack ID: 7,Device type: RETC.Location: rack=56,shelf=1,board=1.",1605554952755,"GSM,LTE FDD",296032,R8852E S9000(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=56"
,PRC043_KURUNPAJANG-PTI(310043),"SubNetwork=2103,ManagedElement=310043,Equipment=1,ReplaceableUnit=83",PRC043_KURUNPAJANG-PTI(310043),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220331 10:20:46,10.234.255.98,ITBBU,"G BSCId: 315; U RNCId: 765; AISG Device ID: 1,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 2,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 3,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 4,Rack ID: 7,Device type: MULTI_RET.AISG Device ID: 5,Rack ID: 7,Device type: MULTI_RET.Location: rack=83,shelf=1,board=1.",1605555752923,"UMTS,GSM,LTE FDD",310043,R8894E M1821(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=83"
,STA102_PANGERANKUNING-TBG(282102),"SubNetwork=2110,ManagedElement=282102,Equipment=1,ReplaceableUnit=82",STA102_PANGERANKUNING-TBG(282102),,Minor,Equipment Alarm,External extended device fault(198098468),Not Calibrated,20220331 10:25:39,10.238.231.49,ITBBU,"G BSCId: 301; U RNCId: 754; AISG Device ID: 1,Rack ID: 3,Device type: MULTI_RET.Location: rack=82,shelf=1,board=1.",1605555952713,"UMTS,GSM,LTE FDD",282102,R8894E M1821(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=82"
,PRC015_BERIWIT(310015),"SubNetwork=2103,ManagedElement=310015,Equipment=1,DryContactCable=4",PRC015_BERIWIT(310015),,Critical,Equipment Alarm,HIGH TEMP(198092574),,20220331 10:53:40,10.234.255.107,ITBBU,"G BSCId: 315; U RNCId: 765; Location: rack=1,shelf=1,board=13.",1605555153014,"LTE,UMTS,GSM",310015,VEMc1,DryContactCable,"Equipment=1,DryContactCable=4"
,PLK021_YOSSUDARSO(303021),"SubNetwork=2108,ManagedElement=303021,Equipment=1,ReplaceableUnit=82",PLK021_YOSSUDARSO(303021),,Minor,Equipment Alarm,External extended device fault(198098468),Communication link is broken,20220331 11:02:58,10.234.191.15,ITBBU,"G BSCId: 322; U RNCId: 781; AISG Device ID: 1,Rack ID: 3,Device type: MULTI_RET.AISG Device ID: 2,Rack ID: 3,Device type: MULTI_RET.AISG Device ID: 3,Rack ID: 3,Device type: MULTI_RET.AISG Device ID: 4,Rack ID: 3,Device type: MULTI_RET.AISG Device ID: 5,Rack ID: 3,Device type: MULTI_RET.Location: rack=82,shelf=1,board=1.",1605557595542,"UMTS,GSM,LTE FDD",303021,R9224E M1821(AAA),ReplaceableUnit,"Equipment=1,ReplaceableUnit=82"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 11:52:45,,Local EM,"User vsapto input wrong login password from 10.38.89.43, Login time:2022-03-31T11:52:45+07:00.",1605557600926,,,,,
,AMT049_HAMIDAN-TBG(290049),"SubNetwork=2105,ManagedElement=290049,TransportNetwork=1,PtpLink=1",AMT049_HAMIDAN-TBG(290049),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220331 12:09:52,10.234.249.14,ITBBU,"G BSCId: 310; U RNCId: 764; Location: rack=1,shelf=1,board=1.",1605555953025,"LTE,UMTS,GSM",290049,,PtpLink,"TransportNetwork=1,PtpLink=1"
,RNCZ_BTK1(765),"SubNetwork=765,ManagedElement=765,URncFunction=765,UUtranCellFDD=20174",RNCZ_BTK1(765),TML017_DAYU-TBG(311017),Critical,Processing Error Alarm,Cell is out of service(199083022),The local cell is blocked at the Node B side.,20220331 14:01:51,129.0.1.1,MRNC,"Alarm Object:CELL; 
NodeB ID:7309; 
Cell ID:20174; 
Alarm sub code:55; 
Cell support MBMS or not:Cell does not support MBMS; 
Slave No.:1; 
User plane resource Unit ID:12; 
the Module No. of the board:1; 
Unit No. of the board:11; 
Processor No. of the board:1; 
Subsystem No. of the board:3; 
Reserved:14/48/52/57/55/49;
Logic Position:System No.:0,Module No.:6,Index:0;",1605557153691,UMTS,765,CDR,UUtranCellFDD,"URncFunction=765,UUtranCellFDD=20174"
,RNCZ_BTK1(765),"SubNetwork=765,ManagedElement=765,URncFunction=765,UUtranCellFDD=20175",RNCZ_BTK1(765),TML017_DAYU-TBG(311017),Critical,Processing Error Alarm,Cell is out of service(199083022),The local cell is blocked at the Node B side.,20220331 14:01:51,129.0.1.1,MRNC,"Alarm Object:CELL; 
NodeB ID:7309; 
Cell ID:20175; 
Alarm sub code:55; 
Cell support MBMS or not:Cell does not support MBMS; 
Slave No.:1; 
User plane resource Unit ID:6; 
the Module No. of the board:1; 
Unit No. of the board:11; 
Processor No. of the board:1; 
Subsystem No. of the board:3; 
Reserved:14/48/52/57/55/49;
Logic Position:System No.:0,Module No.:6,Index:0;",1605557153692,UMTS,765,CDR,UUtranCellFDD,"URncFunction=765,UUtranCellFDD=20175"
,RNCZ_BTK1(765),"SubNetwork=765,ManagedElement=765,URncFunction=765,UUtranCellFDD=20176",RNCZ_BTK1(765),TML017_DAYU-TBG(311017),Critical,Processing Error Alarm,Cell is out of service(199083022),The local cell is blocked at the Node B side.,20220331 14:01:51,129.0.1.1,MRNC,"Alarm Object:CELL; 
NodeB ID:7309; 
Cell ID:20176; 
Alarm sub code:55; 
Cell support MBMS or not:Cell does not support MBMS; 
Slave No.:1; 
User plane resource Unit ID:3; 
the Module No. of the board:1; 
Unit No. of the board:11; 
Processor No. of the board:1; 
Subsystem No. of the board:3; 
Reserved:14/48/52/57/55/49;
Logic Position:System No.:0,Module No.:6,Index:0;",1605557153693,UMTS,765,CDR,UUtranCellFDD,"URncFunction=765,UUtranCellFDD=20176"
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 14:53:47,,Local EM,"User irsalperP761092 input wrong login password from 10.40.125.182, Login time:2022-03-31T14:53:47+07:00.",1605557606892,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 15:27:13,,Local EM,"User irsalperP761092 input wrong login password from 10.40.126.123, Login time:2022-03-31T15:27:13+07:00.",1605557606967,,,,,
,EM,,EM,,Warning,OMC Alarm,Wrong login password(1050),,20220331 16:04:05,,Local EM,"User vlutfie input wrong login password from 10.38.79.114, Login time:2022-03-31T16:04:05+07:00.",1605557607071,,,,,
,MPW003_ANJUNGAN(277003),"SubNetwork=2101,ManagedElement=277003,Equipment=1,DryContactCable=2",MPW003_ANJUNGAN(277003),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220331 16:46:38,10.234.232.204,ITBBU,"G BSCId: 306; U RNCId: 757; Location: rack=1,shelf=1,board=13.",1605554954318,"LTE,UMTS,GSM",277003,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,KKP005_ANJIRHULU(300005),"SubNetwork=2109,ManagedElement=300005,Equipment=1,DryContactCable=4",KKP005_ANJIRHULU(300005),,Critical,Equipment Alarm,HIGH TEMP(198092574),,20220331 16:56:06,10.230.224.225,ITBBU,"G BSCId: 316; U RNCId: 781; Location: rack=1,shelf=1,board=13.",1605556354826,"LTE,UMTS,GSM",300005,VEMc1,DryContactCable,"Equipment=1,DryContactCable=4"
